laureate,laureateName,prize,prizeLabel,awardYear,birthCountry,birthCountryLabel,inst,instLabel,instCountry,instCountryLabel,startYear,endYear
http://www.wikidata.org/entity/Q19045,Mario Molina,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1995,http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q868421,"University of California, Irvine",http://www.wikidata.org/entity/Q30,United States,1973,1980
http://www.wikidata.org/entity/Q192106,Burton Richter,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1976,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q915217,SLAC National Accelerator Laboratory,http://www.wikidata.org/entity/Q30,United States,1963,2006
http://www.wikidata.org/entity/Q177681,Thomas Hunt Morgan,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1933,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q995265,Bryn Mawr College,http://www.wikidata.org/entity/Q30,United States,1891,1904
http://www.wikidata.org/entity/Q57100,Maria Goeppert Mayer,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1963,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q1051840,Sarah Lawrence College,http://www.wikidata.org/entity/Q30,United States,1941,1942
http://www.wikidata.org/entity/Q7442,Carolyn Bertozzi,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2022,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1133630,Lawrence Berkeley National Laboratory,http://www.wikidata.org/entity/Q30,United States,2007,2015
http://www.wikidata.org/entity/Q131112,Paul Krugman,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2008,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1137023,Council of Economic Advisers,http://www.wikidata.org/entity/Q30,United States,1982,1983
http://www.wikidata.org/entity/Q28542,Alvin Eliot Roth,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2012,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1145814,University of Illinois system,http://www.wikidata.org/entity/Q30,United States,1974,1982
http://www.wikidata.org/entity/Q26322,Carol Greider,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2009,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q858729,Johns Hopkins School of Medicine,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q211940,Richard Axel,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2004,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q858729,Johns Hopkins School of Medicine,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q309879,Haldan Keffer Hartline,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1967,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q858729,Johns Hopkins School of Medicine,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q108896,Hamilton Smith,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1978,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q858729,Johns Hopkins School of Medicine,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q102250,Peter Agre,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2003,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q858729,Johns Hopkins School of Medicine,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q272508,Harry Markowitz,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1990,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q861141,RAND Corporation,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q244739,Lloyd Shapley,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2012,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q861141,RAND Corporation,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q35698,Konrad Emil Bloch,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1964,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q861548,Florida State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q233355,Robert S. Mulliken,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1966,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q861548,Florida State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q205353,James M. Buchanan,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1986,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q861548,Florida State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q157250,Harry Kroto,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1996,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q861548,Florida State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q48983,Linus Pauling,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1954,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q861888,Oregon State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q48983,Linus Pauling,http://www.wikidata.org/entity/Q35637,Nobel Peace Prize,1962,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q861888,Oregon State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q285062,M. Stanley Whittingham,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2019,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q863813,Binghamton University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q135139,Paul Josef Crutzen,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1995,http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q864855,Georgia Tech,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q230652,Irwin Rose,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2004,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q868421,"University of California, Irvine",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q295869,Lee Hartwell,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2001,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q868421,"University of California, Irvine",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q191922,Frederick Reines,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1995,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q868421,"University of California, Irvine",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q111190,F. Sherwood Rowland,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1995,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q868421,"University of California, Irvine",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q201795,Ben Bernanke,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2022,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q929154,Brookings Institution,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q48973,Glenn T. Seaborg,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1951,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q939090,United States Atomic Energy Commission,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q188128,Alexei Abrikosov,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2003,http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q955764,University of Illinois at Chicago,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q106547,Paul Lauterbur,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2003,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q955764,University of Illinois at Chicago,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q157235,Robert Aumann,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2005,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q969850,Stony Brook University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q181369,Chen-ning Yang,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1957,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q969850,Stony Brook University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q106547,Paul Lauterbur,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2003,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q969850,Stony Brook University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q371212,Richard Thaler,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2017,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q992830,Santa Clara University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q34296,Woodrow Wilson,http://www.wikidata.org/entity/Q35637,Nobel Peace Prize,1919,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q995265,Bryn Mawr College,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q310487,George H. Hitchings,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1988,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1016927,Burroughs Wellcome & Company,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q310487,George H. Hitchings,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1988,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1047060,Case Western Reserve University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q309885,Frederick Chapman Robbins,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1954,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1047060,Case Western Reserve University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q127234,Albert A. Michelson,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1907,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q1047060,Case Western Reserve University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q191922,Frederick Reines,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1995,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1047060,Case Western Reserve University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q192603,George Andrew Olah,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1994,http://www.wikidata.org/entity/Q28,Hungary,http://www.wikidata.org/entity/Q1047060,Case Western Reserve University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q68118,"Earl Wilbur Sutherland, Jr.",http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1971,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1047060,Case Western Reserve University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q309979,Paul Greengard,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2000,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1048851,Yeshiva University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q107402,Rosalyn Sussman Yalow,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1977,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1048851,Yeshiva University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q188128,Alexei Abrikosov,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2003,http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1052614,Utah State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q26321,Elizabeth Blackburn,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2009,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q1061104,"University of California, San Francisco",http://www.wikidata.org/entity/Q30,United States,1990,-1
http://www.wikidata.org/entity/Q6140731,James P. Allison,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2018,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1061104,"University of California, San Francisco",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q1174906,David Julius,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2021,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1061104,"University of California, San Francisco",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q295691,Harold E. Varmus,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1989,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1061104,"University of California, San Francisco",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q311358,J. Michael Bishop,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1989,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1061104,"University of California, San Francisco",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q155380,Stanley B. Prusiner,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1997,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1061104,"University of California, San Francisco",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q56068,Jennifer Doudna,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2020,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1061104,"University of California, San Francisco",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q80917,Shinya Yamanaka,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2012,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1061104,"University of California, San Francisco",http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q106471,Richard F. Heck,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2010,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1068072,University of Delaware,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q213500,Ralph Bunche,http://www.wikidata.org/entity/Q35637,Nobel Peace Prize,1950,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1068752,Howard University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q1927895,Michael Houghton,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2020,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1074758,Chiron Corporation,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q205667,Salvador Luria,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1969,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q1079140,Indiana University Bloomington,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q127234,Albert A. Michelson,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1907,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q1095773,Clark University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q61045,David J. Wineland,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2012,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1111640,Colorado State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q110101,Edward Calvin Kendall,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1950,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1130172,Mayo Clinic,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q201470,Richard E. Taylor,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1990,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q1133630,Lawrence Berkeley National Laboratory,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q65807,Reinhard Genzel,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2020,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1133697,Harvard–Smithsonian Center for Astrophysics,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q44111,Dan Shechtman,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2011,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q1136919,Iowa State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q233947,Theodore Schultz,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1979,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1136919,Iowa State University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q163415,William Shockley,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1956,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1138021,Shockley Semiconductor Laboratory,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q862,Joseph Brodsky,http://www.wikidata.org/entity/Q37922,Nobel Prize in Literature,1987,http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1140542,Mount Holyoke College,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q287542,Robert C. Merton,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1997,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1140654,Long-Term Capital Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q295647,Myron Scholes,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1997,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q1140654,Long-Term Capital Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q105937,Wendell Meredith Stanley,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1946,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1145814,University of Illinois system,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q309814,Peter C. Doherty,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1996,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q1150105,University of Tennessee,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q1603351,William G. Kaelin,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2019,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1159198,Dana–Farber Cancer Institute,http://www.wikidata.org/entity/Q30,United States,2002,-1
http://www.wikidata.org/entity/Q309814,Peter C. Doherty,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1996,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q1164246,St. Jude Children's Research Hospital,http://www.wikidata.org/entity/Q30,United States,1988,-1
http://www.wikidata.org/entity/Q242169,Roger Guillemin,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1977,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q1351061,Salk Institute for Biological Studies,http://www.wikidata.org/entity/Q30,United States,1970,-1
http://www.wikidata.org/entity/Q7151888,Paul L. Modrich,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2015,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1512226,Howard Hughes Medical Institute,http://www.wikidata.org/entity/Q30,United States,1994,2019
http://www.wikidata.org/entity/Q295659,H. Robert Horvitz,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2002,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1512226,Howard Hughes Medical Institute,http://www.wikidata.org/entity/Q30,United States,1988,-1
http://www.wikidata.org/entity/Q6140731,James P. Allison,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2018,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1525831,The University of Texas MD Anderson Cancer Center,http://www.wikidata.org/entity/Q30,United States,2012,-1
http://www.wikidata.org/entity/Q171034,Robert Wilson,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1978,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1755255,Smithsonian Astrophysical Observatory,http://www.wikidata.org/entity/Q30,United States,1994,-1
http://www.wikidata.org/entity/Q295684,Michael Stuart Brown,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1985,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q2140391,University of Texas System,http://www.wikidata.org/entity/Q30,United States,1971,-1
http://www.wikidata.org/entity/Q234949,David Baltimore,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1975,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1351061,Salk Institute for Biological Studies,http://www.wikidata.org/entity/Q30,United States,1965,1968
http://www.wikidata.org/entity/Q215574,Mario Capecchi,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2007,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q1512226,Howard Hughes Medical Institute,http://www.wikidata.org/entity/Q30,United States,1988,2015
http://www.wikidata.org/entity/Q6140731,James P. Allison,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2018,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1525831,The University of Texas MD Anderson Cancer Center,http://www.wikidata.org/entity/Q30,United States,1977,1983
http://www.wikidata.org/entity/Q6140731,James P. Allison,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2018,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1525831,The University of Texas MD Anderson Cancer Center,http://www.wikidata.org/entity/Q30,United States,1983,1984
http://www.wikidata.org/entity/Q201452,Brian Schmidt,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2011,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1755255,Smithsonian Astrophysical Observatory,http://www.wikidata.org/entity/Q30,United States,1993,1994
http://www.wikidata.org/entity/Q6140731,James P. Allison,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2018,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1525831,The University of Texas MD Anderson Cancer Center,http://www.wikidata.org/entity/Q30,United States,1977,1984
http://www.wikidata.org/entity/Q6140731,James P. Allison,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2018,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1808012,Memorial Sloan Kettering Cancer Center,http://www.wikidata.org/entity/Q30,United States,2004,2012
http://www.wikidata.org/entity/Q309820,Louis Ignarro,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1998,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1193547,Tulane University of Louisiana,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q141147,Andrew Schally,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1977,http://www.wikidata.org/entity/Q37,Lithuania,http://www.wikidata.org/entity/Q1193547,Tulane University of Louisiana,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q40262,David Gross,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2004,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1196057,Santa Fe Institute,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q233051,Eric Maskin,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2007,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1196057,Santa Fe Institute,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q192592,Kenneth Arrow,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1972,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1196057,Santa Fe Institute,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q190770,Philip W. Anderson,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1977,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1196057,Santa Fe Institute,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q135180,Thomas Cech,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1989,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1206658,University of Colorado,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q8753,Enrico Fermi,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1938,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q1274429,Enrico Fermi Institute,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q26321,Elizabeth Blackburn,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2009,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q1351061,Salk Institute for Biological Studies,http://www.wikidata.org/entity/Q30,United States,-1,-1
